342,19,1328.31,590.45,86.74,131.49,1.69,1.00
342,3,998.77,497.01,38.99,96.60,0.32,1.00
342,6,210.45,563.66,33.33,94.46,1.41,1.00
342,10,600.25,496.97,32.89,79.39,1.56,1.00
342,37,689.10,517.07,32.76,92.90,1.51,1.00
342,4,1524.04,539.01,43.50,102.11,1.55,1.00
342,9,1041.39,506.47,50.50,93.72,1.35,1.00
342,22,1480.18,530.91,45.64,118.00,1.59,1.00
343,2,391.47,543.29,39.63,108.03,1.62,1.00
343,5,1111.41,587.52,69.03,139.32,1.74,0.00
343,18,343.73,518.83,50.27,94.07,1.22,1.00
343,17,1068.09,622.39,51.19,142.21,1.71,0.00
343,13,508.00,554.39,58.22,114.49,1.72,1.00
343,14,1016.94,552.67,48.34,147.34,1.49,1.00
343,31,369.58,551.36,36.03,114.09,1.64,1.00
343,15,1320.85,515.16,60.88,118.10,1.38,1.00
343,1,684.60,493.39,37.03,106.62,1.29,1.00
343,8,647.56,497.08,25.29,85.06,1.59,1.00
343,33,499.58,493.68,39.91,78.66,1.52,1.00
343,19,1332.20,588.40,84.18,134.34,1.68,1.00
343,3,1040.26,508.23,52.90,93.23,1.38,0.00
343,6,211.94,563.20,33.35,94.76,1.16,1.00
343,10,600.39,497.57,31.91,78.62,1.56,1.00
343,37,687.27,517.70,34.44,92.81,1.59,1.00
343,4,1529.08,538.97,39.48,102.46,1.54,1.00
343,22,1479.30,530.62,43.69,118.33,1.60,1.00
344,2,391.07,543.41,39.74,107.94,1.61,1.00
344,5,1111.59,588.14,69.46,138.27,1.75,0.00
344,18,356.00,518.48,35.32,83.31,1.20,1.00
344,17,1065.80,620.95,51.89,143.42,1.72,0.00
344,13,506.13,555.11,59.40,113.11,1.72,1.00
344,14,1017.14,553.74,47.39,145.85,1.46,1.00
344,31,368.74,551.61,37.18,113.64,1.62,1.00
344,15,1322.84,524.65,54.67,110.41,1.50,1.00
344,1,684.96,492.33,37.94,112.65,1.09,1.00
344,8,646.74,497.17,25.82,85.71,1.57,1.00
344,33,499.94,492.69,37.82,79.88,1.32,1.00
344,19,1336.85,586.17,85.79,131.94,1.56,1.00
344,3,1039.70,508.72,51.30,93.52,1.36,0.00
344,6,211.81,562.89,33.28,95.44,0.46,1.00
344,10,599.80,497.90,32.26,78.51,1.55,1.00
344,37,686.21,517.58,35.19,95.28,1.60,1.00
344,4,1528.28,538.55,41.36,103.22,1.47,1.00
344,16,1477.39,530.90,40.11,118.25,1.52,1.00
345,2,390.13,543.09,38.84,106.65,1.59,1.00
345,5,1114.72,587.99,66.81,140.86,1.74,0.00
345,18,357.29,519.27,34.48,82.06,1.13,1.00
345,17,1056.17,620.36,59.95,144.61,1.71,0.00
345,13,504.26,554.84,61.06,113.58,1.72,1.00
345,14,1016.45,552.76,49.08,146.61,1.45,1.00
345,31,369.65,551.94,38.60,113.28,1.61,1.00
345,15,1326.31,525.05,53.89,109.90,1.42,1.00
345,1,685.21,493.91,36.99,108.19,1.44,1.00
345,8,646.48,498.27,25.74,85.81,1.59,1.00
345,33,503.22,492.44,33.86,80.32,1.34,1.00
345,19,1339.23,583.61,100.92,135.24,1.62,1.00
345,3,1038.08,509.75,52.54,92.69,1.37,0.00
345,6,213.55,562.98,33.37,95.64,0.83,1.00
345,10,598.96,498.29,32.85,78.15,1.56,1.00
345,37,686.20,517.14,35.00,95.93,1.60,1.00
345,4,1534.16,538.53,36.42,103.08,1.59,1.00
345,16,1476.56,538.86,38.01,110.52,1.50,1.00
346,2,388.14,542.83,40.70,105.33,1.57,1.00
346,5,1117.13,588.21,65.42,141.81,1.74,0.00
346,18,361.02,518.77,34.84,96.51,1.24,1.00
346,17,1051.63,619.28,62.27,145.75,1.72,0.00
346,13,501.66,554.89,63.41,112.82,1.71,1.00
346,14,1016.41,553.99,49.56,145.19,1.46,1.00
346,31,369.16,552.24,40.11,112.69,1.58,1.00
346,15,1330.36,528.08,50.78,105.90,1.47,1.00
346,1,685.50,492.06,37.94,106.46,1.24,1.00
346,8,645.20,499.35,26.93,85.03,1.60,1.00
346,19,1343.55,582.74,78.10,136.00,1.66,1.00
346,3,1039.78,510.44,49.97,91.73,1.38,0.00
346,6,214.32,561.26,33.31,100.10,1.39,1.00
346,10,598.67,499.18,32.06,77.49,1.56,1.00
346,37,686.03,517.18,34.42,96.10,1.64,1.00
346,4,1536.37,538.38,35.63,103.44,1.54,1.00
346,16,1476.27,550.33,35.59,98.94,1.52,1.00
346,11,1592.63,544.95,31.59,111.73,0.62,1.00
346,22,1470.01,527.84,41.81,97.15,0.96,1.00
347,2,386.27,542.06,41.80,104.50,1.58,1.00
347,5,1117.23,588.61,66.32,140.77,1.74,0.00
347,18,361.03,519.17,37.87,84.90,1.16,1.00
347,17,1042.77,618.89,67.17,144.79,1.73,0.00
347,13,499.86,551.97,64.69,116.27,1.72,1.00
347,14,1016.48,556.04,46.90,142.78,1.47,1.00
347,31,370.82,552.97,40.07,111.35,1.60,1.00
347,15,1333.95,528.90,48.47,103.62,1.51,1.00
347,1,685.78,492.01,37.73,106.02,1.12,1.00
347,8,645.00,499.81,26.88,84.76,1.59,1.00
347,19,1346.24,580.92,77.87,136.59,1.67,1.00
347,3,1038.87,510.80,51.80,90.46,1.41,0.00
347,6,215.08,560.77,32.94,102.00,1.03,1.00
347,10,599.80,499.57,30.89,77.10,1.57,1.00
347,37,686.09,517.09,34.20,96.09,1.64,1.00
347,4,1537.90,538.27,34.79,103.64,1.56,1.00
347,16,1473.03,544.43,35.84,104.93,1.41,1.00
347,11,1592.00,544.81,32.39,111.73,0.74,1.00
347,22,1468.11,529.56,41.76,100.92,0.33,1.00
348,2,384.62,541.94,41.53,101.97,1.54,1.00
348,5,1120.11,588.55,64.76,140.81,1.74,0.00
348,18,363.88,518.49,37.23,89.46,1.19,1.00
348,17,1028.48,618.01,78.66,144.24,1.73,0.00
348,13,498.01,555.70,62.70,112.04,1.73,1.00
348,14,1016.46,556.84,49.31,141.53,1.45,1.00
348,31,371.56,553.61,39.84,112.94,1.61,1.00
348,15,1337.12,530.74,48.84,102.40,1.50,1.00
348,1,686.13,492.13,37.60,105.47,1.02,1.00
348,8,644.67,499.95,27.36,84.62,1.60,1.00
348,19,1348.99,579.52,76.46,142.05,1.65,1.00
348,3,1038.14,510.24,55.15,90.93,1.43,0.00
348,6,215.59,560.19,32.00,103.06,1.38,1.00
348,10,599.54,499.51,31.02,77.36,1.56,1.00
348,37,686.08,517.28,34.30,96.05,1.63,1.00
348,4,1539.57,537.96,33.88,103.50,1.52,1.00
348,16,1470.72,544.66,36.06,104.35,1.32,1.00
348,11,1592.41,543.88,32.29,112.84,0.57,1.00
349,2,382.11,541.14,42.74,102.50,1.53,1.00
349,5,1121.17,588.32,64.92,140.88,1.75,0.00
349,18,363.50,517.76,38.90,81.50,1.23,1.00
349,17,1015.93,618.08,86.51,142.94,1.75,0.00
349,13,496.62,555.85,62.27,111.65,1.73,1.00
349,14,1016.23,556.03,48.99,140.70,1.45,1.00
349,31,373.78,554.48,39.26,110.95,1.64,1.00
349,15,1341.69,528.67,45.91,103.92,1.46,1.00
349,1,686.73,494.15,37.67,102.24,1.09,1.00
349,8,644.69,500.10,27.11,84.69,1.61,1.00
349,19,1352.12,577.73,75.08,139.05,1.60,1.00
349,3,1038.64,508.96,54.74,92.03,1.46,0.00
349,6,215.09,561.65,32.98,102.05,1.48,1.00
349,10,599.29,499.95,31.17,76.78,1.57,1.00
349,37,686.58,517.59,33.85,95.72,1.61,1.00
349,4,1539.89,535.92,34.87,106.65,1.50,1.00
349,16,1464.02,548.18,41.69,101.10,1.48,1.00
349,11,1592.12,543.65,33.17,112.64,0.59,1.00
350,2,375.34,540.49,47.48,103.57,1.52,1.00
350,5,1120.38,588.66,65.80,140.67,1.75,0.00
350,18,364.50,515.47,40.01,84.19,0.93,1.00
350,17,1006.35,619.03,92.24,140.58,1.75,0.00
350,13,495.06,555.23,64.00,112.73,1.73,1.00
350,14,1015.87,554.96,50.25,141.36,1.43,1.00
350,31,374.57,554.43,37.82,113.16,1.64,1.00
350,15,1339.26,517.52,56.14,118.08,1.20,1.00
350,1,688.15,493.81,37.44,101.87,1.20,1.00
350,8,644.10,500.43,27.67,84.64,1.58,1.00
350,19,1352.22,577.76,77.98,138.19,1.55,1.00
350,3,1037.80,508.43,54.60,92.16,1.45,0.00
350,6,216.75,561.45,31.04,102.95,1.57,1.00
350,10,598.53,499.35,31.85,77.23,1.54,1.00
350,37,687.36,517.58,32.65,95.49,1.60,1.00
350,4,1539.79,535.16,35.72,107.03,1.58,1.00
350,16,1458.33,538.62,45.85,111.37,1.42,1.00
350,11,1591.61,543.20,34.01,112.21,0.76,1.00
351,2,377.62,540.17,44.24,103.40,1.49,1.00
351,5,1121.70,588.54,65.16,140.82,1.74,0.00
351,18,364.23,515.59,39.54,83.62,1.09,1.00
351,17,997.86,618.73,95.53,137.95,1.73,0.00
351,13,493.51,555.63,66.13,112.26,1.73,1.00
351,14,1016.16,550.68,52.15,145.41,1.45,1.00
351,31,374.34,554.56,38.94,114.29,1.62,1.00
351,15,1350.12,525.60,45.82,107.96,1.41,1.00
351,1,688.15,492.37,38.17,101.51,0.98,1.00
351,8,643.86,500.03,27.40,85.31,1.59,1.00
351,19,1355.10,576.58,76.14,145.67,1.53,1.00
351,3,1037.39,509.18,55.96,91.53,1.47,1.00
351,6,216.14,562.08,32.01,102.49,1.55,1.00
351,10,597.15,499.58,33.10,76.51,1.51,1.00
351,37,687.61,517.62,32.57,95.34,1.63,1.00
351,4,1540.70,534.58,35.77,106.86,1.60,1.00
351,16,1455.97,544.23,47.14,105.39,1.51,1.00
351,11,1591.84,542.51,34.15,112.77,1.07,1.00
351,22,1449.90,526.08,50.57,89.35,1.15,1.00
352,2,374.80,540.11,45.16,103.55,1.48,1.00
352,5,1122.87,588.52,65.25,140.88,1.74,0.00
352,18,364.27,514.68,45.88,91.83,1.11,1.00
352,17,990.54,618.54,97.27,136.41,1.72,0.00
352,13,491.72,555.36,65.27,112.02,1.72,1.00
352,14,1016.34,551.76,52.23,141.91,1.48,1.00
352,31,374.06,554.16,43.35,115.80,1.67,1.00
352,15,1355.64,529.03,39.95,101.92,1.39,1.00
352,1,688.92,493.47,37.32,100.71,1.23,1.00
352,8,643.12,499.91,27.86,85.40,1.56,1.00
352,19,1357.45,575.53,75.35,145.41,1.51,1.00
352,3,1038.38,509.23,55.92,91.91,1.47,1.00
352,6,217.05,562.67,30.84,103.03,1.52,1.00
352,10,597.57,498.71,32.60,78.38,1.48,1.00
352,37,687.77,517.80,32.57,95.23,1.63,1.00
352,4,1541.23,533.82,36.13,107.52,1.58,1.00
352,16,1450.70,537.19,51.73,112.21,1.50,1.00
352,11,1591.31,540.45,35.70,114.01,1.04,1.00
352,22,1446.67,526.03,53.37,89.29,1.02,1.00
353,2,375.05,540.03,43.84,104.78,1.49,1.00
353,5,1125.04,588.78,63.35,140.07,1.74,1.00
353,18,367.90,513.34,42.70,99.94,1.19,1.00
353,17,984.59,619.10,95.25,133.83,1.71,0.00
353,13,490.14,554.95,56.38,112.04,1.71,1.00
353,14,1015.68,554.07,51.71,123.37,1.38,1.00
353,31,374.07,554.24,43.90,116.46,1.67,1.00
353,15,1357.88,527.70,38.56,104.54,1.26,1.00
353,1,689.53,493.77,36.36,102.95,1.47,1.00
353,8,642.45,500.11,28.37,84.96,1.56,1.00
353,19,1361.76,574.83,74.11,135.73,1.55,1.00
353,3,1040.36,510.11,52.36,91.38,1.50,1.00
353,6,215.64,564.03,31.89,103.87,1.59,1.00
353,10,597.76,497.58,32.09,79.47,1.49,1.00
353,37,687.46,517.94,33.54,95.26,1.63,1.00
353,4,1542.19,533.00,36.86,106.58,1.57,1.00
353,16,1454.96,547.94,46.42,101.89,1.60,1.00
353,11,1591.31,540.47,35.53,113.78,0.70,1.00
353,22,1449.45,526.15,50.11,87.65,1.45,1.00
353,25,844.82,586.69,114.22,67.30,0.67,1.00
354,2,371.20,539.33,46.75,106.22,1.50,1.00
354,5,1127.18,588.69,61.50,140.69,1.74,0.00
354,18,370.49,512.57,38.37,99.17,1.11,1.00
354,17,979.32,620.90,91.52,134.19,1.73,0.00
354,13,488.33,554.78,60.05,112.52,1.69,1.00
354,14,1014.08,554.79,55.09,115.29,1.47,1.00
354,31,374.79,553.82,45.34,116.53,1.69,1.00
354,15,1359.22,527.50,37.10,103.96,1.51,1.00
354,1,690.78,494.08,35.74,101.97,1.52,1.00
354,8,642.13,500.33,28.85,85.13,1.51,1.00
354,19,1365.35,574.66,71.69,135.33,1.61,1.00
354,3,1046.69,509.15,46.86,91.76,1.51,0.00
354,6,215.97,565.26,31.29,103.76,1.59,1.00
354,10,597.43,496.75,32.26,79.47,1.49,1.00
354,37,688.14,518.04,33.11,95.52,1.61,1.00
354,4,1542.35,532.96,35.52,107.59,1.54,1.00
354,16,1453.89,544.32,46.54,106.95,1.55,1.00
354,11,1591.20,540.74,36.13,114.80,0.63,1.00
354,22,1445.35,526.28,53.33,86.99,1.52,1.00
354,25,844.60,586.07,115.18,68.69,0.54,1.00
355,2,372.09,539.12,43.78,105.90,1.56,1.00
355,5,1129.42,588.87,60.35,141.08,1.73,0.00
355,18,373.96,511.97,36.98,95.61,0.95,1.00
355,17,974.16,617.82,87.57,137.77,1.67,0.00
355,13,486.74,554.69,58.92,112.52,1.71,1.00
355,14,1011.18,557.22,57.29,115.79,1.41,1.00
355,31,374.93,553.15,46.92,117.29,1.70,1.00
355,15,1361.92,528.17,37.73,104.47,0.82,1.00
355,1,690.85,494.16,35.87,101.56,1.52,1.00
355,8,642.12,500.40,29.19,85.05,1.49,1.00
355,19,1365.17,573.47,72.12,138.61,1.56,1.00
355,3,1045.86,509.09,48.66,91.11,1.56,1.00
355,6,216.13,566.57,31.24,103.92,1.58,1.00
355,10,598.19,492.86,31.65,83.69,1.51,1.00
355,37,689.16,518.01,31.40,95.72,1.58,1.00
355,4,1542.65,532.68,36.37,107.75,1.49,1.00
355,16,1453.21,547.16,47.10,104.09,1.57,1.00
355,11,1590.48,542.10,37.48,114.98,0.31,1.00
355,22,1442.38,526.47,50.97,87.72,0.68,1.00
355,25,844.28,586.18,116.71,68.57,0.81,1.00
356,2,372.45,539.09,42.07,104.34,1.46,1.00
356,5,1131.01,588.30,60.13,142.12,1.73,0.00
356,18,373.93,511.55,37.85,94.73,1.15,1.00
356,17,974.37,623.02,80.13,132.93,1.65,0.00
356,13,485.53,554.76,58.03,112.37,1.73,1.00
356,14,1006.29,558.33,59.71,114.76,1.32,1.00
356,31,374.63,555.29,49.06,115.14,1.71,1.00
356,15,1362.00,525.84,38.51,106.58,1.38,1.00
356,1,691.75,494.04,34.81,101.84,1.47,1.00
356,8,641.75,500.65,29.27,84.28,1.57,1.00
356,19,1368.46,572.00,81.05,138.20,1.59,1.00
356,3,1042.35,508.70,52.17,91.53,1.57,1.00
356,6,215.98,568.15,31.47,102.32,1.58,1.00
356,10,598.78,489.73,30.90,86.45,1.52,1.00
356,37,689.49,518.25,31.24,95.52,1.56,1.00
356,4,1543.11,532.79,36.73,108.85,1.57,1.00
356,16,1451.61,548.38,47.89,102.89,1.63,1.00
356,11,1590.87,542.78,37.04,112.38,0.41,1.00
356,25,844.98,586.81,114.59,67.30,0.83,1.00
356,33,518.54,490.30,30.65,93.58,0.75,1.00
357,2,377.29,526.62,36.72,104.95,1.15,1.00
357,5,1134.29,588.38,56.81,141.58,1.73,0.00
357,18,377.37,511.58,34.76,97.38,1.37,1.00
357,17,974.00,622.21,70.47,133.62,1.72,0.00
357,13,483.37,554.63,60.84,112.18,1.71,1.00
357,14,1003.72,559.87,65.27,119.41,1.18,1.00
357,31,374.62,554.70,51.15,114.97,1.71,1.00
357,15,1361.81,526.54,40.33,104.98,1.48,1.00
357,1,690.76,493.93,36.91,102.41,1.12,1.00
357,8,641.26,500.23,29.09,84.43,1.56,1.00
357,19,1370.19,572.44,78.75,136.20,1.58,1.00
357,3,1042.74,508.07,51.83,92.46,1.57,1.00
357,6,218.65,569.17,30.43,101.32,1.56,1.00
357,10,597.93,489.23,31.40,86.74,1.55,1.00
357,37,688.94,518.39,33.43,95.35,1.54,1.00
357,4,1544.22,532.49,36.87,108.88,1.56,1.00
357,16,1447.84,547.35,50.52,104.15,1.66,1.00
357,11,1591.42,541.40,37.19,112.15,0.49,1.00
357,25,844.26,586.33,117.00,68.28,1.06,1.00
357,33,520.16,489.36,31.30,87.12,0.46,1.00
358,2,377.87,536.36,34.55,102.79,0.76,1.00
358,5,1135.67,587.92,56.79,142.88,1.73,0.00
358,18,377.85,510.70,33.72,116.74,1.42,1.00
358,17,973.95,622.48,59.64,133.06,1.72,0.00
358,13,482.95,554.64,51.25,112.58,1.69,1.00
358,14,1000.73,560.59,69.56,140.34,1.29,1.00
358,31,375.42,555.62,51.36,112.53,1.71,1.00
358,15,1363.06,527.08,44.81,105.17,1.41,1.00
358,1,690.67,493.67,37.80,102.81,1.45,1.00
358,8,640.26,500.36,30.04,84.24,1.56,1.00
358,19,1370.89,573.22,78.10,133.48,1.56,1.00
358,3,1043.40,507.87,50.04,93.11,1.57,1.00
358,6,219.07,570.47,30.45,100.07,1.58,1.00
358,10,597.18,483.88,32.41,92.41,1.50,1.00
358,37,688.41,518.31,31.39,95.10,1.53,1.00
358,4,1544.06,532.56,38.06,109.36,1.50,1.00
358,16,1443.69,546.12,53.54,105.89,1.64,1.00
358,11,1591.06,541.23,37.78,112.38,0.56,1.00
358,25,844.99,586.99,111.35,67.08,0.83,1.00
358,33,522.66,485.35,29.09,86.86,1.38,1.00
358,22,1437.65,524.73,43.50,89.96,0.62,1.00
359,2,376.85,538.76,33.87,102.69,1.43,1.00
359,5,1139.00,588.08,54.00,143.23,1.72,0.00
359,18,378.34,511.62,34.26,100.47,1.49,1.00
359,17,973.71,622.57,52.66,132.91,1.69,0.00
359,13,480.98,554.18,49.57,113.74,1.70,1.00
359,14,1013.59,560.19,65.31,140.41,1.32,1.00
359,31,375.74,556.78,52.72,113.66,1.71,1.00
359,15,1363.73,526.94,49.18,104.02,1.42,1.00
359,1,689.22,493.27,37.90,102.29,1.41,1.00
359,8,639.58,500.18,30.35,84.15,1.55,1.00
359,19,1372.77,574.34,70.13,133.28,1.57,1.00
359,3,1043.44,507.31,49.98,93.47,1.59,1.00
359,6,220.53,571.29,29.51,99.45,1.56,1.00
359,10,596.76,482.87,32.88,93.37,1.49,1.00
359,37,687.83,518.29,29.34,95.25,1.54,1.00
359,4,1544.82,532.71,37.43,110.19,1.45,1.00
359,16,1441.14,543.87,55.34,109.00,1.67,1.00
359,11,1590.17,541.11,38.72,112.31,0.54,1.00
359,25,845.55,587.34,75.34,66.87,0.82,1.00
359,33,521.62,484.34,30.91,87.13,1.44,1.00
359,22,1434.98,522.99,45.42,94.94,0.38,1.00
360,2,375.86,539.62,36.49,108.36,1.46,1.00
360,5,1141.64,588.58,53.35,142.33,1.73,0.00
360,18,377.84,512.50,36.52,104.58,0.69,1.00
360,17,973.69,622.63,46.90,131.99,1.66,0.00
360,13,479.00,554.32,48.90,112.45,1.70,1.00
360,14,1014.83,560.97,63.27,138.49,0.98,1.00
360,31,375.04,556.49,54.81,113.34,1.72,1.00
360,15,1365.40,525.67,53.44,105.60,1.50,1.00
360,1,691.47,493.15,39.48,102.22,1.44,1.00
360,8,637.93,499.25,31.58,86.73,1.53,1.00
360,19,1374.84,575.12,68.34,132.29,1.63,1.00
360,3,1044.43,506.71,49.29,94.68,1.58,0.00
360,6,222.57,571.37,29.62,99.56,1.58,1.00
360,10,596.21,481.02,33.59,96.09,1.48,1.00
360,37,688.06,517.88,25.13,94.67,0.32,1.00
360,4,1545.90,533.15,36.29,107.75,1.50,1.00
360,16,1438.96,547.06,55.36,106.02,1.69,1.00
360,11,1590.50,538.95,40.75,114.86,0.71,1.00
360,25,844.91,586.73,114.20,67.61,1.08,1.00
360,33,520.50,481.24,33.59,90.88,1.32,1.00
360,22,1433.56,524.69,41.74,91.52,0.94,1.00
361,2,375.08,539.43,37.54,110.53,1.48,1.00
361,5,1144.84,588.03,51.42,143.25,1.73,0.00
361,18,379.18,512.13,38.12,102.27,1.10,1.00
361,17,968.74,622.22,45.54,133.28,1.70,0.00
361,13,477.25,554.53,50.41,111.45,1.70,1.00
361,14,1014.02,565.69,36.39,133.64,1.28,0.00
361,31,375.54,556.39,57.38,116.32,1.73,1.00
361,15,1366.57,526.38,56.71,104.22,1.31,1.00
361,1,693.27,493.18,37.63,101.06,1.38,1.00
361,8,638.04,498.91,30.49,86.42,1.52,1.00
361,19,1375.42,574.65,65.89,130.70,1.61,1.00
361,3,1045.46,506.46,49.04,94.88,1.55,1.00
361,6,223.67,571.37,30.53,99.63,1.56,1.00
361,10,596.57,481.69,33.12,95.48,1.48,1.00
361,37,687.35,517.72,24.61,94.47,0.59,1.00
361,4,1547.27,533.80,36.28,107.18,1.50,1.00
361,16,1435.33,546.79,57.13,107.25,1.68,1.00
361,11,1590.34,537.81,41.75,116.17,1.28,1.00
361,25,844.24,586.27,116.60,68.38,0.90,1.00
361,33,522.50,478.27,34.34,95.60,1.25,1.00
362,2,374.75,539.57,38.03,110.62,1.52,1.00
362,5,1148.04,587.69,49.17,143.90,1.72,0.00
362,18,381.21,511.79,38.95,106.19,1.00,1.00
362,17,962.95,621.25,46.89,136.79,1.71,0.00
362,13,475.49,554.35,50.90,112.07,1.71,1.00
362,14,1014.10,566.13,35.46,132.62,1.33,0.00
362,31,375.63,555.75,57.92,116.34,1.74,1.00
362,15,1368.28,559.34,65.12,72.23,0.82,1.00
362,1,692.73,492.16,38.36,101.66,1.50,1.00
362,8,637.04,497.76,30.73,88.29,1.47,1.00
362,19,1376.62,573.64,64.34,131.59,1.60,1.00
362,3,1048.30,506.46,46.24,94.42,1.50,1.00
362,6,225.35,571.08,29.50,99.76,1.56,1.00
362,10,596.34,480.59,33.03,96.15,1.47,1.00
362,37,686.64,517.36,23.92,94.70,0.73,1.00
362,4,1547.06,534.76,36.83,107.91,1.52,1.00
362,16,1434.59,545.47,56.30,108.51,1.67,1.00
362,11,1590.24,538.15,42.12,115.14,1.19,1.00
362,25,844.44,586.21,117.02,68.33,0.45,1.00
362,33,521.47,478.89,33.97,93.25,1.38,1.00
363,2,373.96,538.29,38.60,110.51,1.53,1.00
363,5,1151.53,587.61,46.47,144.15,1.72,0.00
363,18,379.06,511.67,45.35,104.84,1.36,1.00
363,17,957.83,620.86,48.09,137.07,1.70,0.00
363,13,473.57,554.05,52.52,112.59,1.71,1.00
363,14,1014.55,567.91,33.82,132.20,1.41,0.00
363,31,375.86,556.65,59.45,115.84,1.74,1.00
363,15,1368.72,529.12,63.24,102.82,1.29,1.00
363,1,692.71,491.69,38.20,103.50,1.51,1.00
363,8,637.89,498.56,29.43,87.92,1.49,1.00
363,19,1377.49,576.70,65.78,129.01,1.58,0.00
363,3,1050.00,507.71,47.28,93.52,1.44,0.00
363,6,226.86,570.30,29.28,100.70,1.54,1.00
363,10,594.95,479.94,34.85,96.88,1.44,1.00
363,37,686.07,516.79,23.75,93.87,0.88,1.00
363,4,1547.93,536.24,35.73,106.92,1.43,1.00
363,16,1434.48,546.44,53.13,108.21,1.65,1.00
363,11,1590.18,538.86,42.00,114.46,1.31,1.00
363,25,845.34,586.58,115.74,67.91,0.23,1.00
363,33,520.32,479.22,35.71,92.99,1.45,1.00
364,2,373.07,538.56,40.82,110.24,1.52,1.00
364,5,1153.52,587.46,46.68,148.64,1.72,0.00
364,18,379.12,511.82,48.33,100.55,1.32,1.00
364,17,947.81,620.29,53.60,134.08,1.71,0.00
364,13,471.92,554.48,54.14,112.20,1.72,1.00
364,14,1014.47,571.07,33.14,126.85,1.48,0.00
364,31,376.40,556.26,60.67,116.50,1.72,1.00
364,15,1370.38,528.88,59.90,102.98,1.43,1.00
364,1,692.59,491.40,38.81,103.09,1.51,1.00
364,8,637.77,499.46,29.02,87.75,1.49,1.00
364,19,1376.33,577.50,70.15,129.73,1.65,1.00
364,3,1043.26,505.93,53.88,94.03,1.39,0.00
364,6,227.76,569.70,29.55,101.50,1.52,1.00
364,10,593.32,479.10,36.11,97.28,1.41,1.00
364,37,685.74,516.88,24.34,94.30,0.30,1.00
364,4,1549.33,536.54,35.97,108.79,1.23,1.00
364,16,1432.23,546.39,53.49,107.92,1.64,1.00
364,11,1589.01,538.62,43.03,114.37,1.08,1.00
364,25,844.99,586.53,114.11,68.24,0.47,1.00
364,33,521.36,479.28,38.24,92.79,1.49,1.00
364,9,1054.69,515.92,46.23,85.67,1.36,1.00
365,2,372.62,539.15,39.72,112.29,1.52,1.00
365,5,1154.67,587.83,47.05,149.67,1.72,0.00
365,18,378.38,511.98,49.38,98.33,1.34,1.00
365,17,935.70,619.66,61.45,134.43,1.73,0.00
365,13,470.38,554.97,56.54,111.40,1.73,1.00
365,14,1013.16,565.15,36.65,134.25,1.38,0.00
365,31,377.63,556.56,61.23,116.71,1.71,1.00
365,15,1372.12,530.10,61.46,102.38,1.49,1.00
365,1,692.27,491.34,39.07,103.13,1.49,1.00
365,8,636.59,500.17,28.25,85.00,1.48,1.00
365,19,1376.72,578.82,71.66,128.61,1.68,1.00
365,3,1044.17,505.69,48.15,89.30,1.30,0.00
365,6,228.02,568.84,30.56,102.36,1.55,1.00
365,10,594.26,478.45,35.11,97.95,1.41,1.00
365,4,1550.67,538.09,34.69,108.79,1.53,1.00
365,16,1433.16,549.77,48.87,105.66,1.62,1.00
365,11,1589.20,538.44,42.66,114.17,1.17,1.00
365,25,844.72,586.83,112.98,67.24,0.83,1.00
365,33,525.69,478.90,34.96,93.80,1.51,1.00
365,9,1066.15,517.93,39.43,83.23,1.24,1.00
366,2,371.95,538.67,40.58,108.37,1.55,1.00
366,5,1154.94,587.70,47.87,150.93,1.73,0.00
366,18,385.89,512.08,38.00,96.16,1.25,1.00
366,17,925.33,619.36,68.03,134.51,1.74,0.00
366,13,468.19,554.98,58.34,111.53,1.73,1.00
366,14,1012.14,561.79,46.54,137.59,1.28,0.00
366,31,382.11,556.56,57.39,116.48,1.68,1.00
366,15,1373.27,533.49,60.68,98.79,1.41,1.00
366,1,692.25,490.78,39.53,103.94,1.50,1.00
366,8,636.49,498.72,27.55,86.88,1.37,1.00
366,19,1377.18,581.20,71.67,126.20,1.66,1.00
366,3,1045.33,505.69,45.97,90.24,1.11,1.00
366,6,225.40,567.51,33.90,103.27,1.42,1.00
366,10,595.76,477.55,33.38,99.10,1.45,1.00
366,4,1551.46,539.33,35.10,107.58,1.31,1.00
366,16,1431.44,551.67,47.64,102.06,1.60,1.00
366,11,1588.34,538.68,43.62,113.96,1.30,1.00
366,25,845.13,587.24,78.08,67.15,0.93,1.00
366,33,525.47,479.05,36.66,94.94,1.50,1.00
366,9,1066.25,517.07,45.83,84.78,1.55,1.00
367,2,371.82,539.01,42.51,113.36,1.55,1.00
367,5,1154.82,588.39,48.58,148.46,1.73,0.00
367,18,385.99,511.37,45.72,96.40,1.24,1.00
367,17,917.89,618.84,71.89,132.19,1.73,0.00
367,13,467.13,555.32,58.99,111.67,1.73,1.00
367,14,1011.43,566.13,38.39,133.25,1.37,0.00
367,31,385.13,556.10,56.44,116.80,1.68,1.00
367,15,1375.37,534.08,60.60,94.61,1.45,1.00
367,1,692.33,490.77,38.74,104.09,1.49,1.00
367,8,636.65,499.70,26.92,86.75,1.38,1.00
367,19,1377.42,580.97,72.79,127.11,1.67,1.00
367,3,1045.42,505.26,49.09,89.24,0.59,1.00
367,6,229.34,567.07,31.19,103.62,1.59,1.00
367,10,593.38,476.25,35.83,100.48,1.43,1.00
367,4,1552.62,541.20,34.36,106.34,1.28,1.00
367,16,1426.32,548.23,48.48,105.82,1.51,1.00
